Precision,Recall,F1
0.13978494623625853,0.08269720101770649,0.10391686603954885
0.10322580645127992,0.06956521739115312,0.08311688263564176
0.14084507042203928,0.08146639511185037,0.10322580598701687
0.061007957559519876,0.047817047816948406,0.05361305312027484
0.05249999999986875,0.04242424242415672,0.04692737380720452
0.09476309226909037,0.06959706959694213,0.08025343140173215
0.18248175182348556,0.10822510822463972,0.13586956474927633
0.2499999999970238,0.14189189189093318,0.18103448229511
0.22018348623651207,0.10762331838516762,0.1445783128110938
0.2358490566015486,0.11737089201822831,0.15673981146749738
