Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
81051,786,392,64,325,722,0.1645244215934074,0.08142493638666486,0.10893616976965939,2.0781779566859018
24964,460,119,29,90,431,0.24369747898954874,0.06304347826073252,0.10017271124475824,1.171756930191994
19734,491,141,60,82,431,0.42253521126463006,0.12219959266777557,0.18957345936703032,1.4182043342815875
32176,481,157,23,134,458,0.1464968152856911,0.047817047816948406,0.07210031310834701,1.4513117602776655
19689,495,116,30,84,465,0.2631578947345337,0.06060606060593817,0.09852216718305871,1.2663873667008636
31475,546,145,35,107,511,0.24647887323770087,0.0641025641024467,0.10174418571862323,1.5078451041431127
10126,231,75,17,57,214,0.22972972972662525,0.073593073592755,0.11147540946782045,1.4632756803577034
7774,148,37,18,19,130,0.48648648647333825,0.12162162162079987,0.19459459427249087,0.7314915007718229
8688,223,63,24,37,199,0.3934426229443698,0.10762331838516762,0.169014084168543,1.2046590581834784
8881,213,38,16,22,197,0.4210526315678671,0.07511737089166612,0.12749003958267327,1.0959036398848367
