Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
29543,103,247,21,224,82,0.08571428571393587,0.20388349514365162,0.12068965475497094,1.2410182953770685
28902,89,185,10,175,79,0.054054054053761874,0.11235955056053529,0.07299270029077203,0.9120786871609786
18319,93,138,17,121,76,0.1231884057962088,0.18279569892276562,0.14718614670384736,1.084177837441794
16863,66,124,10,112,56,0.08196721311408223,0.15151515151285583,0.10638297826663648,1.0430086450657572
23087,103,148,17,131,86,0.11486486486408876,0.16504854368771796,0.1354581668456691,0.9571324033719991
25860,85,142,17,125,68,0.11971830985831185,0.19999999999764706,0.14977973521302568,1.002789338327011
21621,85,160,13,145,72,0.08227848101213749,0.1529411764687889,0.10699588431790548,1.0613651711687804
28308,122,171,18,153,104,0.10526315789412127,0.147540983605348,0.12286689371109738,0.9707259788233584
30593,53,221,13,208,40,0.058823529411498536,0.24528301886329656,0.094890510636182,1.1877500344618412
23643,112,148,17,131,95,0.11486486486408876,0.15178571428435905,0.13076923027781062,0.8373024093405771
27244,112,167,11,156,101,0.06586826347265948,0.0982142857134088,0.07885304611384746,1.1097517875855254
34075,42,242,8,234,34,0.03305785123953282,0.19047619047165534,0.056338027916584016,0.9028215443034385
22241,31,94,9,85,22,0.09574468085004527,0.290322580635796,0.143999999624704,0.6702559740322913
18664,79,98,11,87,68,0.11224489795803831,0.13924050632735138,0.12429378481509143,0.9989086882503078
19712,38,133,8,125,30,0.06015037593939737,0.21052631578393355,0.09356725111521494,1.2786790762483078
18323,48,69,10,59,38,0.14492753622978366,0.20833333332899306,0.17094017045335672,1.0781342924214772
21413,79,129,12,116,67,0.09374999999926759,0.15189873417529243,0.11594202851240402,0.8283837596040641
26747,91,168,10,158,81,0.05952380952345522,0.1098901098889023,0.07722007676367378,1.1821423845942038
24426,40,160,4,155,36,0.025157232704244296,0.0999999999975,0.04020100470351759,1.1344852774966487
26494,56,170,17,153,39,0.09999999999941177,0.30357142856600766,0.15044247750199702,0.8076869998854161
24897,127,146,18,124,109,0.126760563379389,0.14173228346345093,0.1338289957830876,0.7527482887072339
23159,53,143,21,122,32,0.14685314685211992,0.3962264150868637,0.21428571388895254,0.942963870611145
28493,102,170,20,146,82,0.12048192771011759,0.19607843137062667,0.1492537308706839,1.2114594201418396
24201,59,140,4,136,55,0.02857142857122449,0.06779661016834243,0.04020100460756042,0.944953151244222
27800,101,149,20,128,81,0.13513513513422207,0.19801980197823743,0.16064256979764843,1.1433425067306253
28474,148,196,19,175,129,0.09793814432939207,0.12837837837751095,0.11111111061950686,1.063257886173572
30185,59,162,10,152,49,0.061728395061347356,0.16949152542085608,0.09049773716434963,0.9934775110654444
32626,100,207,12,195,88,0.05797101449247357,0.1199999999988,0.07817589532570107,0.9262658194929237
16363,41,117,8,109,33,0.06837606837548396,0.19512195121475315,0.10126582239921486,0.8368341275981892
21682,42,99,4,95,38,0.04040404040363228,0.09523809523582767,0.05673758823338867,1.2702834027545176
19611,76,158,13,143,63,0.08333333333279914,0.17105263157669667,0.11206896507572828,0.888139828526647
12078,145,81,9,71,136,0.11249999999859374,0.062068965516813325,0.07999999954101729,1.230792537234613
