Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
21130,70,110,17,91,53,0.15740740740594994,0.24285714285367346,0.1910112354756975,0.9890180657274685
15369,111,112,26,84,85,0.2363636363614876,0.234234234232124,0.2352941171449397,1.1416722236245584
33874,103,200,31,162,72,0.16062176165719885,0.3009708737834857,0.20945945900426863,1.4069726663948936
20614,69,124,20,101,49,0.16528925619698107,0.2898550724595673,0.2105263153247091,1.4135179167251963
16929,128,83,22,59,106,0.27160493826825177,0.17187499999865724,0.21052631531274466,1.466391022175934
37861,120,199,32,163,88,0.16410256410172255,0.26666666666444444,0.20317460270165782,1.1986198304689326
22799,62,124,14,109,48,0.11382113821045674,0.2258064516092612,0.15135135090407598,1.4900506150989923
8679,58,36,11,25,47,0.3055555555470679,0.1896551724105232,0.2340425527138977,1.0290633676811245
12029,105,79,21,58,84,0.26582278480676175,0.19999999999809523,0.22826086907271975,1.3291179895594594
19402,193,108,18,91,175,0.16513761467738405,0.09326424870417999,0.11920529755113811,1.0160351660301825
20551,109,92,30,60,79,0.3333333333296296,0.27522935779564006,0.3015075371899699,1.3785880658621084
29887,69,146,18,125,51,0.12587412587324565,0.2608695652136106,0.16981132031403523,1.1288165317022023
14461,71,60,14,44,57,0.2413793103406659,0.19718309858877206,0.2170542630676041,1.0506549697282794
13211,109,86,20,64,89,0.23809523809240363,0.18348623853042673,0.20725388551660445,0.8138740642005515
23831,75,114,7,107,68,0.061403508771391196,0.09333333333208889,0.07407407359458022,1.143841006641399
18870,87,81,16,64,71,0.19999999999749998,0.1839080459748976,0.19161676596564953,1.7864939743388508
27958,69,125,22,98,47,0.18333333333180554,0.31884057970552404,0.23280423233817643,1.2190174020933435
12701,55,57,13,39,42,0.24999999999519232,0.23636363635933885,0.24299065370145864,1.409561247377252
15888,71,68,17,49,54,0.2575757575718549,0.2394366197149375,0.24817518197879482,1.4766494721109262
9777,41,41,10,28,31,0.2631578947299169,0.2439024390184414,0.2531645564563371,1.0227811953186638
25574,103,192,22,170,81,0.11458333333273656,0.21359223300763502,0.14915254191738006,1.2638444823913932
25920,128,141,49,86,79,0.36296296296027436,0.38281249999700934,0.3726235736420073,1.1274680451749333
5411,27,20,7,12,20,0.3684210526121884,0.25925925924965704,0.3043478255888468,1.7184101425897556
23121,53,126,9,116,44,0.071999999999424,0.169811320751513,0.10112359508628961,1.3018510751930554
30965,52,174,19,151,33,0.11176470588169551,0.36538461537758876,0.17117117081089198,1.2127680056498835
13211,96,86,19,65,77,0.22619047618778343,0.19791666666460503,0.21111111061098764,0.9323586204104292
36956,62,274,15,260,47,0.0545454545452562,0.24193548386706556,0.08902077121256681,1.1483653196055001
27528,89,132,12,120,77,0.09090909090840221,0.13483146067264234,0.1085972845858193,1.1956142128925773
24345,98,138,28,103,70,0.2137404580136356,0.28571428571137025,0.24454148422440455,1.5109931999102393
14384,46,34,8,25,38,0.24242424241689625,0.17391304347448017,0.20253164507803237,1.3874622631958466
20649,95,112,17,93,78,0.15454545454404958,0.17894736841916897,0.16585365803764424,1.5741083009281374
19587,103,128,28,98,75,0.22222222222045854,0.27184466019153547,0.24454148421906519,1.54690692138249
16467,89,96,9,85,80,0.09574468085004527,0.10112359550448176,0.0983606552370032,1.1841968310160904
13115,93,80,26,55,67,0.3209876543170248,0.27956989247011216,0.2988505742115868,1.206172359805579
22113,66,110,18,91,48,0.16513761467738405,0.27272727272314046,0.2057142852421224,0.9164764088886024
22921,103,126,27,88,76,0.2347826086936106,0.26213592232755206,0.2477064215175911,1.0157090194335756
16624,85,85,20,64,65,0.23809523809240363,0.23529411764429065,0.23668639002976086,0.9752102311175561
18549,85,87,21,65,64,0.24418604650878853,0.24705882352650518,0.2456140345848637,1.413507826884484
50114,122,195,31,161,91,0.1614583333324924,0.25409836065365493,0.19745222882295427,1.030934780794125
38827,53,211,17,188,36,0.08292682926788816,0.3207547169750801,0.1317829454089598,1.3608750858999719
21489,112,97,23,71,89,0.24468085106122678,0.20535714285530932,0.22330097037543595,1.5596341988093325
28525,112,174,18,153,94,0.10526315789412127,0.16071428571285076,0.12720848008620408,1.2590357226867472
30694,42,186,11,172,31,0.06010928961715788,0.2619047618985261,0.0977777774732642,1.1755350598382877
32284,31,79,16,61,15,0.2077922077895092,0.5161290322414152,0.2962962958815158,0.8818075242667887
13982,79,55,13,42,66,0.23636363635933885,0.16455696202323344,0.19402985025941186,1.692241691053856
74150,38,226,8,218,30,0.03539823008833895,0.21052631578393355,0.06060606035915979,1.2367051195919516
15453,48,37,9,27,39,0.24999999999305558,0.18749999999609376,0.21428571379081635,1.173769171945844
28028,79,134,23,108,56,0.17557251908262922,0.2911392405026438,0.21904761857619046,1.4039293167269393
44134,91,210,21,187,70,0.10096153846105307,0.23076923076669484,0.14046822700036912,1.3376944666490809
17715,40,87,7,78,33,0.08235294117550172,0.17499999999562502,0.111999999563008,1.1445878287620368
22061,56,104,7,97,49,0.06730769230704511,0.12499999999776787,0.08749999954390626,1.0160357889774605
22468,127,139,23,113,104,0.16911764705758003,0.1811023622032984,0.1749049424650349,0.8728398927097765
22418,53,173,23,149,30,0.1337209302317807,0.43396226414275546,0.20444444408248888,1.1568065904393325
28487,102,136,21,112,81,0.1578947368409181,0.20588235293915802,0.17872340376249887,0.9521192231567381
15964,59,96,1,95,58,0.01041666666655816,0.016949152542085608,0.01290322533477629,4.194483100118964
14316,101,76,15,61,86,0.1973684210500346,0.14851485148367807,0.16949152493178843,0.9162887147166803
33344,148,208,39,164,109,0.19211822660003883,0.263513513511733,0.22222222173323267,1.325030514732575
15142,59,59,11,46,48,0.19298245613696524,0.1864406779629417,0.18965517191067183,0.9210968246282568
26665,100,151,19,130,81,0.12751677852263413,0.1899999999981,0.15261044128520507,1.0214200255784789
19874,41,92,12,78,29,0.13333333333185185,0.2926829268221297,0.18320610643738708,1.141433254017768
15168,42,58,11,46,31,0.19298245613696524,0.2619047618985261,0.2222222217292113,1.0135280854179096
15549,76,108,20,87,56,0.1869158878487204,0.26315789473337947,0.21857923448463676,1.1000474548785304
17125,145,118,23,90,122,0.20353982300704831,0.1586206896540785,0.17829457314972055,1.71821046820599
39150,92,234,10,221,82,0.04329004328985589,0.10869565217273157,0.06191950423617596,0.7424089011742161
16864,136,97,27,69,109,0.2812499999970703,0.19852941176324612,0.2327586202025119,1.2465565403576253
8751,66,48,5,43,61,0.10416666666449653,0.07575757575642791,0.08771929775654047,1.0396827335922052
15339,71,76,14,62,57,0.18421052631336565,0.19718309858877206,0.19047618997417742,1.5724340028941943
27835,142,166,39,121,103,0.24374999999847657,0.27464788732200957,0.25827814519543,0.987921946612438
18307,63,78,12,65,51,0.15584415584213188,0.19047619047316705,0.17142857093112243,0.7337998166128105
13485,32,55,7,48,25,0.12727272727041322,0.21874999999316408,0.16091953976113094,1.5178873901566752
7818,45,44,7,37,38,0.1590909090872934,0.15555555555209877,0.15730337028304506,1.0678518935968895
9675,55,30,12,18,43,0.3999999999866667,0.21818181817785126,0.2823529407130796,0.5756005646042337
8089,24,28,7,21,17,0.24999999999107142,0.2916666666545139,0.26923076872337276,0.7299376399957279
9536,62,39,9,28,53,0.24324324323666913,0.14516129032023933,0.18181818134639322,1.008493712679387
38488,51,156,20,132,31,0.1315789473675554,0.39215686273740874,0.19704433459719964,1.6130770934699403
38749,132,223,37,182,95,0.16894977168872627,0.2803030303009068,0.21082621035572763,1.448667304596607
16581,24,35,8,27,16,0.22857142856489798,0.3333333333194444,0.2711864401861534,1.3362159144235037
8428,40,30,14,14,26,0.49999999998214284,0.34999999999125003,0.41176470538581317,1.1554597114855845
