Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
21489,112,97,2,95,110,0.020618556700818365,0.017857142856983418,0.019138755483253604,0.45927695886676434
28525,112,174,3,171,109,0.01724137931024574,0.02678571428547513,0.020979020502371767,0.370807533015975
30694,42,186,4,182,38,0.021505376343970404,0.09523809523582767,0.03508771899738382,0.563296929544733
32284,31,79,8,70,23,0.10256410256278764,0.2580645161207076,0.14678899041595822,0.47710074577206674
13982,79,55,3,52,76,0.054545454544462815,0.03797468354382311,0.04477611891835599,0.5638055569776562
74150,38,226,3,223,35,0.013274336283127105,0.07894736841897508,0.022727272480658863,0.4289695524280906
15453,48,37,3,34,45,0.08108108107888971,0.062499999998697923,0.07058823480083047,0.4363294272294746
28028,79,134,4,130,75,0.029850746268433953,0.05063291139176414,0.03755868497899447,0.4375570337852492
44134,91,210,3,207,88,0.01428571428564626,0.03296703296667069,0.019933554395293658,0.4903094628489706
17715,40,87,0,87,40,0.0,0.0,0.0,0.0
22061,56,104,1,103,55,0.009615384615292159,0.01785714285682398,0.012499999544843767,0.43559789683721784
22468,127,139,9,130,118,0.06474820143838311,0.07086614173172547,0.06766917243283962,0.4646870514811763
22418,53,173,12,161,41,0.06936416184931003,0.22641509433535068,0.10619468990551334,0.4397005885140368
28487,102,136,5,129,97,0.03731343283554244,0.049019607842656666,0.04237288086476588,0.4519592242214248
15964,59,96,0,96,59,0.0,0.0,0.0,0.0
14316,101,76,6,70,95,0.07894736842001385,0.05940594059347123,0.06779660967870024,0.4063499012658522
33344,148,208,10,198,138,0.04807692307669194,0.06756756756711103,0.05617977479478602,0.5225295076720798
15142,59,59,5,54,54,0.08474576271042804,0.08474576271042804,0.08474576221042804,0.44613331528751565
26665,100,151,8,142,92,0.05333333333297778,0.0799999999992,0.06399999951948801,0.41254951291890235
19874,41,92,3,89,38,0.032608695651819466,0.07317073170553243,0.0451127815277291,0.4348246400588236
15168,42,58,0,58,42,0.0,0.0,0.0,0.0
15549,76,108,6,101,70,0.05607476635461612,0.07894736842001385,0.06557377000543463,0.2356772739752835
17125,145,118,3,115,142,0.025423728813343868,0.02068965517227111,0.022813687718023983,0.36865127116571705
39150,92,234,3,231,89,0.012820512820458032,0.032608695651819466,0.018404907570213413,0.360096758540424
16864,136,97,10,87,126,0.10309278350409182,0.07352941176416523,0.0858369093845162,0.5192902223264035
8751,66,48,1,47,65,0.020833333332899308,0.015151515151285582,0.01754385916128041,0.6099289972358473
15339,71,76,2,74,69,0.026315789473337948,0.028169014084110294,0.027210883853949753,0.49399134975815623
27835,142,166,10,156,132,0.060240963855058796,0.07042253521077167,0.06493506443767921,0.43611567279869295
18307,63,78,7,71,56,0.08974358974243918,0.11111111110934745,0.09929077964609426,0.5073953169785428
13485,32,55,1,54,31,0.018181818181487605,0.03124999999902344,0.022988505281543146,0.5896296160941062
7818,45,44,3,41,42,0.0681818181802686,0.06666666666518518,0.06741572983562681,0.5631716620753026
9675,55,30,9,21,46,0.29999999999,0.16363636363338843,0.2117647054206228,0.4572434111925717
8089,24,28,3,25,21,0.10714285713903061,0.12499999999479167,0.1153846148831361,0.5023974346665511
9536,62,39,2,36,60,0.05263157894598339,0.032258064515608746,0.039999999528000006,0.33336747210292283
38488,51,156,5,151,46,0.032051282051076595,0.09803921568435219,0.04830917837214405,0.445965257171492
38749,132,223,8,215,124,0.035874439461722536,0.060606060605601475,0.045070422067811956,0.5110570469330632
16581,24,35,1,34,23,0.028571428570612248,0.04166666666493055,0.03389830460097673,0.34979922659531915
8428,40,30,4,26,36,0.1333333333288889,0.0999999999975,0.11428571379265307,0.39156050741805715
