Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
30271,53,191,22,165,31,0.11764705882290029,0.41509433961480957,0.18333333298767363,1.4503480899491694
47739,52,375,20,346,32,0.0546448087430201,0.38461538460798816,0.0956937796859962,1.590583140046848
25141,96,188,24,159,72,0.13114754098288992,0.24999999999739583,0.1720430103000732,1.1753439752747334
44133,62,352,17,334,45,0.04843304843291045,0.2741935483826743,0.08232445495024301,1.1181488170443246
25527,89,192,17,174,72,0.08900523560162825,0.19101123595290997,0.12142857099405611,1.4292715150836333
36892,98,216,29,180,69,0.1387559808605801,0.2959183673439192,0.18892508099735805,1.4557723268952818
21407,46,107,12,93,34,0.11428571428462585,0.2608695652117202,0.15894039692522255,1.0566344444145621
18000,95,127,23,101,72,0.1854838709662461,0.24210526315534625,0.21004566160730592,1.0753030175224383
33398,103,274,32,236,71,0.11940298507418133,0.3106796116474691,0.172506738142443,1.3305018455753665
33381,89,224,22,196,67,0.10091743119219763,0.24719101123317763,0.14332247515738097,1.6102043936270278
20509,93,161,34,126,59,0.2124999999986719,0.36559139784553124,0.2687747030902529,1.4501079206001137
20724,66,134,21,108,45,0.16279069767315668,0.31818181817699726,0.21538461493459565,1.173788202603043
27323,103,150,28,116,75,0.19444444444309414,0.27184466019153547,0.2267206472852202,1.4868952082778188
29148,85,153,22,130,63,0.14473684210431095,0.2588235294087197,0.18565400797721163,1.1382485049248952
23972,85,177,27,141,58,0.1607142857133291,0.3176470588197924,0.2134387347299911,1.1816944913615497
34993,122,211,36,171,86,0.17391304347742073,0.295081967210696,0.21884498433447583,1.0693500246718166
35390,53,245,16,223,37,0.06694560669428057,0.30188679244713423,0.10958904079801557,1.5440472902312452
29291,112,175,23,151,89,0.13218390804521735,0.20535714285530932,0.16083916036153356,1.2422384291617217
32221,112,188,22,162,90,0.11956521739065454,0.1964285714268176,0.1486486481772279,1.5203954603400796
37327,42,241,10,230,32,0.04166666666649306,0.23809523808956917,0.07092198556159147,1.086190777685768
26620,31,96,13,78,18,0.142857142855573,0.41935483869614987,0.2131147537158022,0.8549900790403699
21661,79,108,23,82,56,0.21904761904553288,0.2911392405026438,0.24999999950726606,1.3277618870793015
23094,38,158,8,149,30,0.0509554140124143,0.21052631578393355,0.08205128173664694,1.4028306417681429
23166,48,73,13,60,35,0.17808219177838241,0.270833333327691,0.21487603257564372,1.1441948832115705
24643,79,152,22,127,57,0.14765100671041845,0.27848101265470276,0.1929824556857879,0.972248231044646
30168,91,178,21,156,70,0.11864406779593988,0.23076923076669484,0.1567164174607652,1.3097690128951183
27377,40,171,12,154,28,0.07228915662607055,0.29999999999250004,0.11650485405485907,1.438778719615956
31162,56,181,22,159,34,0.12154696132529533,0.39285714285012757,0.18565400807634105,1.2148580846311887
28989,127,176,32,138,95,0.1882352941165398,0.25196850393502385,0.2154882149972452,0.9203752701236898
26880,53,165,26,136,27,0.16049382715950314,0.49056603772659313,0.24186046474254197,1.048003967323152
33974,102,196,33,158,69,0.17277486910904308,0.323529411761534,0.22525597224084146,1.160508506721843
26202,59,148,10,134,49,0.0694444444439622,0.16949152542085608,0.09852216707437696,1.272794791218749
32427,101,161,27,126,74,0.17647058823414072,0.2673267326706205,0.21259842471613244,1.3927128747745132
