Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
56254,745,245,10,235,735,0.04081632653044565,0.013422818791928292,0.020202019829517404,0.49238924092346636
4770,200,31,2,29,198,0.0645161290301769,0.00999999999995,0.017316017083487945,0.23720850139751537
54840,673,198,12,186,661,0.06060606060575452,0.017830609212454933,0.027554534665861722,0.29034972243305884
37732,620,151,14,137,606,0.09271523178746546,0.022580645161253902,0.036316471799058274,0.3702080779958524
31760,398,100,13,87,385,0.1299999999987,0.0326633165828325,0.052208835020193224,0.26836552675835634
62638,629,429,12,417,617,0.02797202797196277,0.019077901430812276,0.02268430953672801,0.2986045953506864
25657,475,96,4,92,471,0.04166666666623264,0.008421052631561218,0.014010507601142192,0.37028039047224764
39871,512,204,12,192,500,0.05882352941147636,0.023437499999954224,0.03351955266505415,0.3164179280179939
26897,500,134,15,117,485,0.11363636363550277,0.029999999999940002,0.04746835409975365,0.26707378771912116
16402,240,70,5,65,235,0.07142857142755102,0.02083333333324653,0.03225806416628513,0.34532982444841837
18307,411,65,5,60,406,0.07692307692189349,0.012165450121624902,0.021008403125441357,0.21371193939767213
20727,320,78,8,70,312,0.10256410256278764,0.024999999999921876,0.04020100470978007,0.4899120245801467
11474,239,60,11,49,228,0.1833333333302778,0.04602510460231789,0.07357859499643181,0.3662282245744665
33078,527,160,16,142,511,0.10126582278416921,0.030360531309240303,0.046715328112108274,0.308163686540797
36580,811,137,10,125,801,0.07407407407352538,0.01233045622686519,0.02114164880389891,0.3374212577063947
30937,665,183,20,161,645,0.1104972375684503,0.030075187969879586,0.047281323540608294,0.3175301575657918
35072,538,132,9,119,529,0.07031249999945069,0.01672862453528489,0.02702702671643716,0.3171271592719486
32767,547,117,5,112,542,0.04273504273467748,0.009140767824480547,0.015060240673496704,0.3212930093108616
34193,512,107,15,92,497,0.1401869158865403,0.029296874999942782,0.048465266272851366,0.3525023774150773
26918,376,84,7,77,369,0.08333333333234126,0.01861702127654623,0.030434782310037812,0.3620431480713885
76908,1021,420,27,393,994,0.06428571428556122,0.02644466209595843,0.037473975992196415,0.43602074192553286
26870,609,171,11,159,598,0.06470588235256056,0.018062397372712542,0.028241334703647255,0.3004704412668926
33414,643,158,17,140,626,0.10828025477638038,0.026438569206801807,0.042499999684421884,0.2648836351128829
33735,640,161,21,140,619,0.13043478260788552,0.03281249999994873,0.052434456607511525,0.30488297779350665
19257,370,93,13,80,357,0.13978494623505608,0.03513513513504018,0.05615550723811746,0.38926881420326104
32934,583,187,11,176,572,0.058823529411450144,0.018867924528269523,0.02857142820359926,0.33840606123380984
31607,523,169,15,154,508,0.08875739644917896,0.028680688336465237,0.04335260078679124,0.3472903749739405
46126,853,233,8,225,845,0.03433476394835049,0.009378663540434491,0.01473296467214575,0.2892841677367126
62320,1221,504,59,444,1162,0.11729622266378271,0.048321048321008746,0.06844547522469667,0.30997526347588333
17890,622,109,13,96,609,0.11926605504477737,0.020900321543374758,0.035567715204425476,0.33187155225402454
55362,797,229,8,221,789,0.03493449781644133,0.010037641154316138,0.015594541563540927,0.47109963075798156
28507,790,172,24,148,766,0.139534883720119,0.03037974683540458,0.049896049602292526,0.31801212264196965
40657,819,186,20,165,799,0.10810810810752375,0.024420024419994604,0.03984063714949962,0.3627770822042973
28285,482,121,12,108,470,0.09999999999916666,0.024896265560114324,0.039867109315217274,0.43228960488750884
107191,1070,228,7,221,1063,0.030701754385830258,0.0065420560747602415,0.010785824055529317,0.40896704683265966
26663,346,65,7,58,339,0.10769230769065088,0.0202312138727739,0.03406326007418853,0.2733831990278732
40760,704,210,18,190,686,0.0865384615380455,0.0255681818181455,0.039473683858331415,0.3684582989396211
35249,348,120,7,113,341,0.05833333333284722,0.02011494252867783,0.029914529533074007,0.22743066300953999
22423,424,109,7,101,417,0.06481481481421468,0.016509433962225213,0.02631578914999435,0.2736093622999282
28798,606,185,10,175,596,0.054054054053761874,0.016501650164989272,0.025284449704785668,0.40897596399247665
29618,491,167,13,154,478,0.07784431137677938,0.026476578411351374,0.03951367743265954,0.3163460709983537
35884,396,103,8,95,388,0.07766990291186728,0.02020202020196919,0.03206412792877138,0.39245814772645393
53650,892,310,17,292,875,0.055016181229595416,0.019058295964104195,0.028309741499538625,0.387526465009328
36087,545,157,13,144,532,0.08280254777017323,0.023853211009130546,0.03703703668967379,0.28832843406003617
32186,579,162,7,154,572,0.04347826086929517,0.012089810017250277,0.018918918578403953,0.42578484067480254
26967,506,125,15,107,491,0.12295081967112335,0.02964426877464497,0.047770700323735246,0.2899537125528563
36096,609,186,8,178,601,0.04301075268794081,0.013136288998336394,0.020125785805023545,0.3196910120587505
33742,540,141,14,126,526,0.09999999999928572,0.025925925925877915,0.04117647026112457,0.3827535690282039
31206,691,182,20,162,671,0.10989010988950611,0.028943560057845236,0.04581901456104675,0.3869755802265039
35769,540,198,13,185,527,0.06565656565623407,0.02407407407402949,0.03523035191080413,0.34430817638890104
35666,518,194,6,187,512,0.031088082901393328,0.011583011582989222,0.01687763673522565,0.14700245342340382
53222,879,302,27,275,852,0.08940397350963773,0.03071672354945311,0.045723962362710174,0.4364233073864295
43930,920,304,50,252,870,0.16556291390673655,0.05434782608689745,0.08183306018421145,0.2966873028400385
34677,573,161,14,146,559,0.08749999999945313,0.02443280977308127,0.03819918110473879,0.38676163932263047
22224,756,96,12,84,744,0.12499999999869792,0.01587301587299488,0.0281690138844806,0.3760533248274441
37132,702,185,11,174,691,0.05945945945913806,0.015669515669493348,0.02480270541952721,0.3822026785471568
30247,759,136,11,124,748,0.08148148148087792,0.014492753623169312,0.024608500862105816,0.4335700266503792
26779,487,129,9,120,478,0.06976744185992428,0.018480492813103738,0.029220778889562957,0.4305427715316872
26387,516,108,5,103,511,0.04629629629586762,0.009689922480601377,0.016025640739347063,0.26969276588295144
45780,832,276,38,237,794,0.1381818181813157,0.04567307692302203,0.06865401949999388,0.4040049237773882
28139,468,160,7,153,461,0.04374999999972656,0.014957264957232997,0.02229299325077083,0.26694393563052643
29557,709,205,19,186,690,0.09268292682881618,0.026798307475279552,0.04157549199329899,0.3554081599997197
28555,904,174,24,150,880,0.13793103448196592,0.026548672566342312,0.04452690139896255,0.3535862816435908
33380,553,229,16,213,537,0.06986899563288267,0.028933092224179145,0.04092071569825879,0.3522934003739245
50881,997,391,49,342,948,0.12531969309430865,0.04914744232693165,0.07060518691509252,0.352794263315633
