Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
76000,512,274,14,260,498,0.05109489051076243,0.027343749999946595,0.03562340921496417,0.4916949138442252
64193,376,194,6,188,370,0.030927835051386972,0.0159574468084682,0.021052631129849193,0.5171527403240096
99734,1021,737,26,711,995,0.03527815468109189,0.025465230166478486,0.02957906663474435,0.37855015569244366
65331,609,495,13,482,596,0.026262626262573207,0.02134646962229664,0.02355072414296991,0.4450649200313823
68520,643,392,16,376,627,0.040816326530508124,0.024883359253460524,0.030917873925481582,0.48959803200321017
79865,640,432,18,414,622,0.041666666666570214,0.028124999999956057,0.03358208907099995,0.3101881418903385
58672,370,313,13,300,357,0.0415335463257459,0.03513513513504018,0.038067349430164495,0.41682630229557177
78613,583,503,13,490,570,0.025844930417443648,0.022298456260682165,0.02394106764263234,0.38926147034216263
87452,523,694,16,678,507,0.023054755043194444,0.030592734225562922,0.02629416549175101,0.4217873674770328
70317,853,506,6,500,847,0.01185770750985799,0.007033997655325868,0.008830021607640149,0.5759484716206527
93437,1221,767,28,739,1193,0.036505867014293994,0.02293202293200415,0.02816901361055519,0.38567090952928196
59278,622,419,14,404,608,0.033492822966427055,0.022508038585172817,0.026923076442263324,0.3756019720934524
84176,797,455,20,435,777,0.04395604395594735,0.025094102885790347,0.03194888132639535,0.49314581230175414
64455,790,417,25,392,765,0.05995203836916079,0.03164556962021311,0.041425020260191694,0.3778400291942382
75374,819,476,20,456,799,0.04201680672260081,0.024420024419994604,0.030888030423059893,0.3914197603899109
59264,482,275,20,254,462,0.07299270072966062,0.04149377593352387,0.052910052447761834,0.4381798170747346
110692,1070,505,6,499,1064,0.011881188118788355,0.0056074766355087785,0.007619047183381633,0.3782197036643286
43369,346,174,15,159,331,0.0862068965512287,0.04335260115594407,0.05769230724678994,0.3822617081234299
73451,704,455,17,438,687,0.03736263736255525,0.024147727272692973,0.029335633690413258,0.4348297390636881
79654,348,361,12,349,336,0.03324099722982482,0.03448275862059057,0.03385049315310506,0.5235348135245034
65553,424,383,8,375,416,0.02088772845947549,0.018867924528257387,0.019826517469023384,0.33890035158723913
80753,606,590,4,586,602,0.0067796610169376615,0.006600660065995708,0.006688962710780678,0.36547339884802926
90342,491,605,22,583,469,0.03636363636357626,0.044806517311517705,0.04014598490679612,0.49348156899798873
63341,396,225,8,217,388,0.03555555555539753,0.02020202020196919,0.025764894867941958,0.27921526134427843
78729,892,626,18,608,874,0.02875399361017771,0.020179372197286796,0.023715414535084484,0.44030809354370215
68735,545,492,13,479,532,0.02642276422758857,0.023853211009130546,0.02507232351282956,0.3884982277467862
67063,579,397,8,389,571,0.020151133501208687,0.013816925734000316,0.016393442140303784,0.48780935639482514
53369,506,273,22,251,484,0.0805860805857854,0.04347826086947929,0.056482669634444614,0.3181499075451811
60482,609,368,10,358,599,0.02717391304340442,0.01642036124792049,0.02047082859895929,0.45901410850865726
72308,540,354,12,342,528,0.033898305084650006,0.022222222222181072,0.026845637105475738,0.4563965405637733
76979,691,474,9,465,682,0.01898734177211184,0.013024602026030355,0.015450643294145056,0.30794670451090217
66573,540,440,9,431,531,0.020454545454498967,0.016666666666635802,0.0183673464439442,0.3963699668679943
84263,518,632,8,624,510,0.012658227848081237,0.01544401544398563,0.013913042983150112,0.3515230713423553
96799,879,653,21,632,858,0.03215926493103804,0.023890784982907975,0.027415143113978392,0.4454194986253209
79826,920,574,40,534,880,0.06968641114970438,0.04347826086951796,0.05354752295378749,0.36392314104537443
63476,573,324,12,312,561,0.037037037036922724,0.0209424083769268,0.026755852381278367,0.44355188900320847
47710,756,259,12,247,744,0.046332046331867445,0.01587301587299488,0.023645319816878844,0.4232374798486038
84952,702,614,15,599,687,0.02442996742667031,0.02136752136749093,0.022796352085787747,0.4747136486762427
62779,759,366,7,359,752,0.019125683060057033,0.009222661396562288,0.012444444005439224,0.320873746432821
48677,487,311,11,300,476,0.03536977491950042,0.022587268993793454,0.02756892183001678,0.44317715438991495
45256,516,219,6,213,510,0.027397260273847503,0.011627906976721652,0.016326530193841466,0.3468737728554183
83447,832,533,24,509,808,0.04502814258903372,0.028846153846119174,0.03516483468877457,0.5071459440724708
50246,468,310,7,303,461,0.022580645161217484,0.014957264957232997,0.017994858132400673,0.44783036335655957
72659,709,518,18,499,691,0.03481624758213769,0.025387870239738524,0.029363784177794082,0.49637735474085104
78242,904,569,18,551,886,0.031634446397132455,0.019911504424756737,0.02443991805943324,0.405167948455201
62574,553,484,6,478,547,0.01239669421485042,0.01084990958406718,0.011571841353686057,0.3710217818739885
73824,997,591,17,574,980,0.028764805414502936,0.01705115346036404,0.021410578877744144,0.41140056460151003
