Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
54810,352,324,8,316,344,0.02469135802461515,0.02272727272720816,0.023668638554042234,1.2415388051942724
54283,473,330,12,318,461,0.03636363636352617,0.025369978858297317,0.029887919814661403,0.7110924034191882
66346,464,248,55,191,409,0.2235772357714489,0.11853448275836523,0.15492957701148977,0.8585022331381822
48418,448,331,22,307,426,0.06686930091165086,0.04910714285703324,0.05662805613963882,0.8741541641446482
36709,377,191,11,180,366,0.05759162303634769,0.029177718832813854,0.0387323939196774,0.8304878210844648
57454,478,329,20,308,458,0.06097560975591166,0.04184100418401288,0.04962779108046968,0.7715079686089303
40392,315,276,11,265,304,0.039855072463623714,0.034920634920524066,0.0372250418032358,1.192266081137159
59510,460,192,18,173,442,0.09424083769584167,0.03913043478252363,0.055299538755708456,1.0421284735966232
53092,534,249,45,204,489,0.18072289156553928,0.08426966292119051,0.11494252830158101,1.2590557586940592
51080,432,181,21,158,411,0.11731843575353454,0.048611111110998584,0.06873977045293461,0.9904144015317483
54967,818,371,54,315,764,0.14634146341423757,0.06601466992656967,0.09098567775167517,1.0163324322551093
50172,562,314,33,281,529,0.10509554140093919,0.05871886120985993,0.07534246529332687,1.147135421587096
87277,605,642,13,624,592,0.020408163265274084,0.021487603305749607,0.020933976956014802,1.3902052526343265
57166,518,294,25,268,493,0.08532423208162006,0.048262548262455095,0.0616522806727351,1.340771960611779
48900,459,259,20,231,439,0.07968127490008095,0.04357298474936041,0.05633802771176751,0.8116106009466609
67525,655,364,21,343,634,0.0576923076921492,0.03206106870224113,0.04121687883412032,0.8563314252987578
41749,425,216,15,201,410,0.06944444444412294,0.03529411764697578,0.04680187162789226,1.2301232969964484
94275,745,415,39,375,706,0.0942028985504971,0.052348993288520336,0.06729939557172625,1.1563499775709893
26019,200,187,18,169,182,0.09625668449146388,0.08999999999955001,0.09302325531403696,0.8679288970197573
87752,673,462,34,427,639,0.07375271149658622,0.05052005943528898,0.059964726148762484,1.0519242841046514
71065,620,411,18,392,602,0.04390243902428317,0.029032258064469303,0.03495145583139599,0.8767447851330241
56738,398,300,26,273,372,0.08695652173883961,0.065326633165665,0.07460545144674553,1.1195100642954354
54337,629,431,27,404,602,0.06264501160078273,0.04292527821932762,0.05094339574376469,0.8582000236073528
51630,475,245,6,239,469,0.02448979591826739,0.01263157894734183,0.01666666621764276,0.6938813201919046
66758,512,481,18,462,494,0.037499999999921874,0.03515624999993134,0.0362903220810923,1.2993942220178698
53894,500,313,22,291,478,0.07028753993587768,0.043999999999912,0.05412054073173175,0.7574839670939677
36843,240,137,13,124,227,0.09489051094821249,0.054166666666440974,0.06896551677833518,1.0861898803444405
39304,411,155,14,141,397,0.09032258064457857,0.034063260340549725,0.04946996426642236,0.9270315605008769
34182,320,155,19,135,301,0.12337662337582224,0.05937499999981446,0.08016877593229363,1.062051664328389
35060,239,152,17,135,222,0.1118421052624221,0.07112970711267311,0.08695652126344021,0.7656636940100834
47696,527,250,34,215,493,0.13654618473840746,0.06451612903213565,0.0876288655433262,0.9722880450490756
69567,811,275,25,249,786,0.09124087591207576,0.030826140567162978,0.04608294893114911,1.229696218504866
65763,665,359,57,299,608,0.16011235955011205,0.08571428571415682,0.11165523950640084,1.1717271482330263
53041,538,303,25,278,513,0.08250825082481021,0.046468401486902476,0.05945303164353631,0.7862955467104458
58712,547,268,39,228,508,0.14606741572979,0.07129798903094826,0.09582309538202162,1.016411284531872
62410,512,232,31,200,481,0.13419913419855325,0.06054687499988175,0.08344549082297406,0.8271624481467568
52573,376,176,18,157,358,0.1028571428565551,0.04787234042540459,0.06533575274234275,0.9687436072159843
89045,1021,676,53,622,968,0.07851851851840219,0.05190989226243692,0.06249999952073623,1.0855056241113747
56445,609,377,21,356,588,0.055702917771735534,0.03448275862063303,0.0425963484119766,0.8452015275562295
57482,643,319,36,282,607,0.11320754716945533,0.05598755832028618,0.07492195585255561,0.9616443691597232
67176,640,375,36,335,604,0.0970350404310053,0.05624999999991211,0.07121661674593908,0.7390906424648811
49434,370,284,21,263,349,0.07394366197157062,0.05675675675660336,0.06422018299468807,1.0867768607410557
67831,583,415,27,388,556,0.06506024096369865,0.04631217838757065,0.05410821594692592,1.0155882335573259
75134,523,484,29,453,494,0.06016597510360962,0.055449330783832795,0.05771144228678697,0.9418687023664005
61807,853,429,30,395,823,0.07058823529395156,0.035169988276629344,0.0469483563635167,1.19175237743106
83266,1221,673,70,597,1151,0.10494752623672422,0.05733005733001038,0.07415254191585403,1.2193630069872274
52800,622,371,51,317,571,0.13858695652136255,0.08199356913170097,0.10303030256300785,1.1105319340930664
71805,797,384,53,330,744,0.13838120104402513,0.06649937264734442,0.08983050803597101,1.290158800612586
57336,790,365,62,302,728,0.1703296703292024,0.07848101265812851,0.10745233925599153,1.0241654496836028
64801,819,416,31,385,788,0.07451923076905163,0.037851037850991635,0.050202428702957276,1.2628913650204407
49929,482,222,30,192,452,0.13513513513452644,0.062240663900285806,0.08522727229522858,1.176884154652171
