Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
35494,128,217,2,215,126,0.009216589861708679,0.015624999999877931,0.011594202431758053,0.8131567505165407
31446,77,197,0,197,77,0.0,0.0,0.0,0.0
37500,52,235,1,234,51,0.004255319148918062,0.01923076923039941,0.00696864081822046,0.6263479148879179
20533,15,151,0,151,15,0.0,0.0,0.0,0.0
26713,120,145,3,142,117,0.02068965517227111,0.024999999999791665,0.022641508938241378,0.7365218371410617
37675,92,200,5,195,87,0.024999999999875,0.054347826086365784,0.03424657491063052,0.9261514171185968
39238,98,243,3,240,95,0.012345679012294873,0.03061224489764681,0.017595307508191372,0.8642873140895819
17884,36,81,0,81,36,0.0,0.0,0.0,0.0
41470,122,220,4,216,118,0.01818181818173554,0.03278688524563289,0.02339181240641566,0.8945477216452367
20261,55,90,1,89,54,0.011111111110987655,0.018181818181487605,0.013793102977217614,0.7492933109514734
22131,46,105,1,104,45,0.009523809523718821,0.02173913043431002,0.013245032688741738,0.9720663289864192
27636,111,200,3,197,108,0.014999999999925,0.02702702702678354,0.019292604042431334,0.8211093389304113
25030,90,176,1,175,89,0.005681818181785899,0.011111111110987655,0.007518796544688816,0.6772604289958999
33034,67,198,2,196,65,0.010101010100959087,0.02985074626821118,0.01509433924471343,0.6747119138180908
20946,62,183,1,182,61,0.005464480874287079,0.016129032257804373,0.008163264928013347,0.9923301823280488
