Candidates,GT_count,Detected_count,TP,FP,FN,Precision,Recall,F1,LocalizationError
22960,128,187,16,171,112,0.08556149732574567,0.12499999999902345,0.10158730110419754,2.173107771197637
22138,77,182,12,170,65,0.06593406593370366,0.15584415584213188,0.09266409224555387,2.023172744793964
25907,52,212,7,205,45,0.03301886792437255,0.13461538461279587,0.05303030271355601,1.76774932689361
14464,15,134,1,133,14,0.007462686567108488,0.06666666666222222,0.013422818610693216,1.8068228978419671
18726,120,140,19,121,101,0.13571428571331634,0.15833333333201388,0.1461538456556805,1.837956436379325
27793,92,166,18,148,74,0.10843373493910582,0.19565217391091683,0.13953488326098193,1.6575970763554375
27780,98,209,15,194,83,0.07177033492788627,0.15306122448823406,0.09771986927156788,1.4136026054143165
12503,36,86,3,83,33,0.03488372092982693,0.08333333333101853,0.04918032745202903,2.020393771666059
26277,122,180,23,157,99,0.12777777777706792,0.18852459016238915,0.15231788031213542,1.826882343680708
13126,55,70,3,67,52,0.04285714285653061,0.054545454544462815,0.047999999506432,1.2897806716337648
19177,46,111,7,104,39,0.06306306306249493,0.15217391304017014,0.08917197410686033,1.6244201662705187
21964,111,181,16,165,95,0.08839779005476024,0.14414414414284554,0.1095890406238741,1.6523784699570836
16375,90,157,18,139,72,0.11464968152793217,0.19999999999777776,0.1457489873898605,2.093337573128813
24183,67,180,6,174,61,0.03333333333314815,0.08955223880463355,0.048582995555672116,1.6239534798528703
13458,62,133,12,121,50,0.09022556390909606,0.19354838709365246,0.1230769226419461,1.765437064271672
23900,140,287,12,275,128,0.041811846689749785,0.08571428571367348,0.056206088551969256,1.6322965860819847
26996,37,180,8,172,29,0.04444444444419753,0.21621621621037254,0.07373271861046105,1.6017217244503972
11756,58,68,7,61,51,0.10294117646907439,0.12068965517033295,0.11111111061249686,1.623602278262324
21999,133,210,22,188,111,0.1047619047614059,0.16541353383334276,0.12827988290637404,1.7849128162358374
30961,73,263,14,249,59,0.053231939163295695,0.1917808219151811,0.08333333299271897,1.6194512924345263
